"time","SP_1","SP_2","SP_3","SP_4","SP_5","SP_6"
23,1.1191009850976,0.991585062944918,0.722853171058116,1.15320019780007,0.784991300523683,0.664127621685712
24,1.15257365470514,1.02192342663463,0.742562813571637,1.1833037137616,0.806485279031038,0.682298996948465
25,1.10039118376178,0.974627841373885,0.711953824689343,1.13628104250693,0.773046775405086,0.653857887002163
26,1.12628569179659,0.99922507358197,0.723862335921428,1.15248143533919,0.786280925871339,0.665319207347732
27,1.11234001092927,0.986166723238953,0.717830392541983,1.14755071750501,0.779913300116047,0.661413086711179
28,1.11645414482132,0.989778578340173,0.718638087649659,1.14485797741529,0.780614580729764,0.660274485189515
29,1.13256513574488,1.00454111139265,0.729801744787209,1.16547066104942,0.792912324957898,0.672186833766267
30,1.13142621180419,1.00240819562424,0.730174519812298,1.16443841845318,0.793023897181275,0.670760124773388
31,1.1437074424671,1.01382486635622,0.737919185620243,1.17642808583796,0.801358905738235,0.677869980953336
32,1.12322133249967,0.995062193857914,0.725767400088962,1.15730820986763,0.788045686521218,0.666344350149745
33,1.12899921722672,1.00099370599254,0.727663190408783,1.1594986903878,0.790240699971657,0.668460415687839
34,1.1329288615555,1.00424178322066,0.730975450871451,1.16651618317739,0.793954329985851,0.672250287387824
35,1.1148228956764,0.987909595786434,0.71941017439673,1.14679375784367,0.781249806565288,0.660655427144298
36,1.13355616551169,1.00534441422938,0.730047648138588,1.16420946939026,0.793020151896909,0.671521334904923
37,1.12373529614127,0.99579307811896,0.725456361925526,1.15781185558453,0.787945827148999,0.666972948777775
38,1.13198014112122,1.00349341238089,0.729648988515351,1.16279557986899,0.792435994559487,0.67027425287559
39,1.12889907331309,1.00060519836487,0.728595579839205,1.16258900222467,0.791323843775738,0.669871389640176
40,1.1235942755737,0.99582630185305,0.724713328723301,1.15515116519356,0.787038522144254,0.665651109504861
41,1.13377590833967,1.00523951664644,0.730970029902892,1.165958538126,0.793954131089463,0.67216162900608
42,1.11254448619238,0.985862932532892,0.71812980944511,1.1453947176967,0.77990799504186,0.659819455569081
43,1.12907029948082,1.00138470355063,0.726897690572465,1.15882271889709,0.789601413634309,0.668483238934902
44,1.14946792948582,1.01882396231634,0.74171083320503,1.18408347114546,0.805683421591657,0.682327519088081
45,1.13348953688063,1.00388066170984,0.7327596887666,1.16775426400881,0.795538785472403,0.672049807862617
46,1.12397080212398,0.996318818500626,0.725210673925061,1.15546484903716,0.78743057971253,0.665796337050195
47,1.14116916810046,1.01171647983661,0.73578555277642,1.17364957926878,0.79916690558437,0.676588710855261
48,1.08875999890364,0.964566080933743,0.703401649202575,1.12182222149359,0.763820567687553,0.645923892327354
49,1.14454951104096,1.01594163583735,0.73480791469812,1.17110318082446,0.798419368951359,0.676574216303187
50,1.09022914986932,0.965667743475292,0.705263629963181,1.12770019082551,0.766099626483181,0.649059394373111
51,1.14342962829062,1.01459745015495,0.73391518316674,1.16789472402842,0.797308052482941,0.674536264377289
52,1.1384939692465,1.00887391341379,0.73625967456357,1.17784175172135,0.799826371321414,0.678193041349177
53,1.1235774321756,0.995114267963827,0.725081642565533,1.15332999146268,0.787140206972286,0.664100484303245
54,1.12172960862143,0.995046739095487,0.723248775634119,1.15420863060678,0.785564867172338,0.665572567151387
55,1.1247113741567,0.996773972233761,0.724969161723479,1.15618828496813,0.787475117030148,0.666472592952599
56,1.14708001506653,1.01704547608075,0.739661373086844,1.17994324318063,0.803415566861607,0.68013731796834
57,1.13941223047331,1.00917795803307,0.736520944366668,1.17450034320441,0.799710667369627,0.676054581076069
58,1.1008695437462,0.975597660598013,0.710729375048985,1.13211177148371,0.771633379780712,0.652066671731455
59,1.13794449860929,1.00973126084847,0.731707258005716,1.16701662755547,0.794977041799736,0.673771236280493
60,1.13293023330788,1.00372454055075,0.731942860357322,1.16904468670515,0.795048612130278,0.673194682264606
61,1.1049840719448,0.979204459752881,0.712810975043527,1.13502044943774,0.773967418871562,0.653889534499325
62,1.14729428298631,1.01800657444991,0.738164772210626,1.17785611413069,0.801995758283859,0.679870467200676
63,1.116256488113,0.98849639683621,0.72190170975237,1.15242141625985,0.783978585569301,0.663191085307954
64,1.13593549937641,1.00736153734094,0.731341492295227,1.16435009929514,0.794235154646502,0.671534167133739
65,1.11001606308947,0.983768962209164,0.716986096259412,1.14524701297247,0.778768578434104,0.659723531443033
66,1.1283223627162,1.00053907123457,0.726026342909933,1.15644579851001,0.788621232141702,0.667133395728306
67,1.13354294760132,1.00494903827697,0.731513643758301,1.16850086721149,0.794662608568123,0.673422583717085
68,1.12918713971256,1.00040705992067,0.728643351095611,1.16095766628682,0.791237151966336,0.668728007012758
69,1.14400231882947,1.01428340213075,0.737993824503906,1.17701323629686,0.801488984956991,0.678356366701897
70,1.11341062287652,0.986227918778316,0.719487935897173,1.14722862285502,0.781226181850371,0.660467726066883
71,1.13001217248866,1.00231386210561,0.727447715925483,1.1591623751876,0.790121162016543,0.668705768871787
72,1.13384112428569,1.00493214400226,0.731801058824679,1.16856979776454,0.794923142758962,0.67334819487933
73,1.12376353113476,0.995757888775595,0.725169398301617,1.15546051327251,0.787455458494133,0.665582564141341
74,1.12813543078165,1.00032274960511,0.727298720398301,1.15998046751259,0.789938710004154,0.668763607313496
75,1.12797230465301,0.999705997480523,0.727638508062286,1.16068557533227,0.790309665105787,0.668858202631097
76,1.12257013159304,0.995076844901648,0.724038331830678,1.1544745179448,0.786351720667768,0.665320235939262
77,1.12131827525109,0.994122919105737,0.722825066020204,1.15285967910476,0.785118603396979,0.664632718125504
78,1.13478660190567,1.00607307574535,0.731456561297354,1.16684807918355,0.794542903171453,0.672707399845195
79,1.12013414697088,0.99259107149034,0.723135262460053,1.15343841120511,0.785340497538793,0.664403574958554
80,1.14879024563437,1.01858190477752,0.740211607543705,1.1798889846752,0.80396008668415,0.680318426148038
81,1.10824761448318,0.981645083462525,0.716751511082805,1.14378843821436,0.778282749116668,0.658289671067937
82,1.14113071979218,1.01217383608558,0.734037352881147,1.1688635478494,0.797270221774328,0.674480446250825
83,1.14457037474912,1.01421811422398,0.739783027288107,1.18200208266881,0.80352414306936,0.680656572464113
84,1.1281208350221,0.999137719324372,0.728652707361885,1.15980672049799,0.791000969073838,0.667648571824291
85,1.12884311885964,1.00105167160102,0.728070842086325,1.16111339404675,0.790683301373443,0.669342543358319
86,1.1066441826039,0.980677720062663,0.713914067745973,1.13860962692197,0.775374073146017,0.656101247773136
87,1.12185888500408,0.995281751375186,0.721770008154279,1.15102872269648,0.784148741763703,0.664250426719335
88,1.13908445675623,1.00974262430234,0.734501764608286,1.17291616026106,0.797979718640463,0.676134124866917
89,1.13182798715862,1.00273457353169,0.730916219337895,1.16510554665036,0.793691263039246,0.670897016140131
90,1.1115253218229,0.985287832654003,0.717120002267647,1.14307509940654,0.778730071069224,0.658698097909767
91,1.13158041663589,1.00362214012682,0.728501630717707,1.16198240435647,0.791410335746467,0.670373880266985
92,1.12479598309264,0.99679273363703,0.726053912390241,1.1589243971368,0.788637119358025,0.667649716509102
93,1.12055435717374,0.993303700176452,0.722332410431629,1.15106255383127,0.784477943277376,0.663473332130877
94,1.12859722784118,1.00076450208793,0.727449827350383,1.16084908465659,0.790215170669752,0.669351934828245
95,1.1140991015511,0.987333155394959,0.718723348621572,1.1463131232208,0.780620204896367,0.660511386399875
96,1.12253518795187,0.995577371240934,0.722827462981942,1.15264290746917,0.785203128413008,0.664872257154464
97,1.11889242608365,0.991874248972636,0.721468225626696,1.15164948492729,0.783755225458338,0.663865817915543
98,1.13849207790243,1.00937486585753,0.733538777383887,1.16962212832265,0.796797006545624,0.674372619019257
99,1.13202090275409,1.00307424743358,0.731197968355464,1.16673344463172,0.794087377236447,0.671933526271301
100,1.14062259520225,1.0108623649484,0.735845177632341,1.17235819177004,0.799031324023443,0.67547360357011
101,1.13001221581628,1.00137542230291,0.729982234393915,1.16442067285788,0.792676379706415,0.670602349212778
102,1.13415257833783,1.00518605826835,0.731518117808483,1.16557666670396,0.794360282394002,0.671662191099205
103,1.12453479722104,0.996735024712886,0.725929604546171,1.15808368611454,0.788366593725682,0.667203661704165
104,1.13396718414719,1.00517041513593,0.731014901977214,1.16517960156975,0.793925620450341,0.671633488452042
105,1.14324612344666,1.01327173891277,0.738020869526701,1.17750046906308,0.8015267612811,0.678362725425713
106,1.1233157398286,0.995082193630381,0.725701325303316,1.15650521203484,0.787921427942305,0.665850861685381
107,1.13273067946087,1.00443410583064,0.730067507807234,1.16367395948148,0.792877275880643,0.670937231947236
108,1.13458303545382,1.00547244690047,0.73237776938014,1.16867594775791,0.795432745447055,0.673296515289107
109,1.13057640538969,1.00188421500544,0.729656695523648,1.1628301262819,0.792322572674905,0.669848631393796
110,1.15821828079544,1.02667850603918,0.747261895357816,1.19163185919341,0.811527054424041,0.686698735417731
111,1.10822497497726,0.981242182580137,0.717340670488748,1.14369616612646,0.778714116538857,0.657848182481859
112,1.14658359261055,1.01721882315224,0.737459153705535,1.17418410055788,0.80094832391226,0.677660909724368
113,1.11320114046079,0.986106032059886,0.72016095270741,1.15095071527338,0.78216241337757,0.662468530933157
114,1.13832570072398,1.00931972867633,0.732450276723672,1.16538871605476,0.795440219163808,0.672200459965606
115,1.12268268199264,0.995120769508264,0.725512891092129,1.15953180577839,0.788051145776671,0.667882266334358
116,1.13143524935956,1.0026713080417,0.728957803892947,1.16039942469962,0.791605579828099,0.668860343618767
117,1.12235402249455,0.995171578474813,0.724491373950813,1.15689800377002,0.786925524330993,0.666687240015258
118,1.13696116539582,1.00760837653644,0.732704740045446,1.16747904286245,0.795773736257716,0.672969270392232
119,1.11363418141428,0.987111495319477,0.719252153069084,1.14791542665953,0.781131193997729,0.661208998453019
120,1.12165678961534,0.994514968733948,0.722020846825486,1.15038826467482,0.784249854592083,0.663572245693409
121,1.11780265168056,0.991228339169762,0.720800590643082,1.15120087504711,0.783081155692485,0.663696758290728
122,1.12598405705846,0.998085664080648,0.725339378726749,1.15625964000602,0.787890503184648,0.666667717015777
123,1.13843363407003,1.00935734683265,0.734311306386451,1.17199408379407,0.797637138177248,0.675513823060431
124,1.11297410647512,0.985935762455506,0.718722774889669,1.14571117323868,0.780443053298277,0.659766494429717
125,1.13908339473081,1.01044969583579,0.733291364702883,1.16897405797811,0.796526804502741,0.674413932921042
126,1.10550632908655,0.979359623951392,0.714364572836184,1.14058850039719,0.775864403431012,0.656760958132715
127,1.1468339048987,1.01733097870812,0.737460718952041,1.17454746145341,0.801073324281661,0.677852274758827
128,1.11611652258305,0.988708403233729,0.722073650461407,1.15395146697033,0.784233437547279,0.664177241067655
129,1.13086656217683,1.00259883443367,0.727842074016592,1.15796045290016,0.790395927516365,0.667815890629348
130,1.11671510018145,0.990131135148911,0.721018296728815,1.1523268823804,0.783246893341054,0.664057739317887
131,1.12173442169114,0.994226129684127,0.722291229879863,1.15031624947006,0.784498299946844,0.663270178171363
132,1.13481111415682,1.0064964065569,0.731728550904187,1.16860550495435,0.794932539100971,0.67380227249286
133,1.13228047765952,1.00296267728222,0.730886289027099,1.16506183704335,0.79371090115817,0.670995038289302
134,1.11748352577366,0.990728989307053,0.721055492644962,1.14959890709359,0.783025919530811,0.66243380419113
135,1.11892541434994,0.992058874369739,0.720787675791029,1.1494833650259,0.782952248382567,0.662919552622207
136,1.12330119126555,0.996049932215178,0.723951676094932,1.15537254652856,0.78647173162917,0.666173383161231
137,1.1378755509699,1.0085940325002,0.733596626513247,1.17006664604438,0.796841423865118,0.674434027578041
138,1.11414804643929,0.987275332686039,0.719545982317082,1.1476354385165,0.781386379268543,0.660942909680781
139,1.15287515744141,1.02240111398461,0.742244960938332,1.18295596096246,0.806221934035962,0.682377134235729
140,1.13183024298917,1.00239106079466,0.73250507524813,1.16949401796661,0.795396543397404,0.672873081855169
141,1.12943043409,1.00095158437144,0.728246989539401,1.15869852223202,0.790635457280523,0.667672597495592
142,1.12260214876574,0.995397922717878,0.724429398591353,1.15666305048312,0.786852839575191,0.666676889584042
143,1.13954191534627,1.00994348614372,0.734436973304378,1.17046946243893,0.797677634538642,0.674672731725241
144,1.12626050320731,0.99814789138698,0.727601350351683,1.16106758255628,0.790155097582133,0.668665132042862
145,1.12145858593551,0.993958379173541,0.722927876949567,1.15162975616942,0.785062998998182,0.663779607441342
146,1.14468339476429,1.0151280117876,0.737922723356267,1.17773188869427,0.801590492476915,0.679070520487114
147,1.11878678748542,0.990806900684067,0.723121225245711,1.15305809679763,0.785182856092487,0.663686214566326
148,1.13712367816787,1.0085367415396,0.732355782384778,1.16674682473228,0.795372568756443,0.67291682923086
149,1.12115040000957,0.993403432139896,0.724269563605748,1.15646315848909,0.786633985527232,0.666057889473415
150,1.12577610681102,0.998053992663612,0.725231888313931,1.1550367283957,0.787615686726681,0.665923697039692
151,1.13927558392934,1.01011304400149,0.734916295262504,1.17343099401584,0.798319431753576,0.676401156651307
152,1.10680469502124,0.98038458371009,0.714797109915705,1.13917186714591,0.776152793981845,0.655911998763273
153,1.16004323157436,1.02931553220117,0.746249345452523,1.18971902038103,0.810676404531956,0.686676364587873
154,1.11581427682316,0.987665670670803,0.72295747409167,1.15462093997293,0.784986494784392,0.663886896668998
155,1.15161868149502,1.02131647552337,0.741014096538356,1.17830317733653,0.804611712198809,0.679684348450409
156,1.09695285780795,0.971768546071483,0.710227147767395,1.13563097312581,0.771316645041268,0.653523382368606
157,1.13570827477453,1.00745623375978,0.729112992020741,1.15939180843516,0.791965432179512,0.669461489648236
158,1.12857890324822,1.00050845013726,0.729525054301773,1.1677186104765,0.792607978204707,0.672644796272957
159,1.12481338777031,0.99629075261383,0.724992238464907,1.15293828395604,0.787159424876899,0.664216283004048
160,1.14000423666518,1.01139572217936,0.735297105371694,1.17440289689741,0.798734380571248,0.677180627126828
161,1.11229696866915,0.984825262637555,0.718432315824214,1.14492887899248,0.780101205173454,0.659122001989608
162,1.13214262906782,1.00465775013856,0.728679465641884,1.16160271727128,0.791519823497977,0.670277766383398
163,1.12258402808419,0.994535823850862,0.724838529303706,1.15750458163975,0.787342476956822,0.666778260150573
164,1.14970440517245,1.01933731484996,0.740852042955231,1.18016861340073,0.804589019576647,0.680327608081449
165,1.09465277464496,0.969584663532652,0.7081944017045,1.13048156363551,0.768977795885219,0.650602991354118
166,1.1316555636025,1.00429827287321,0.726470490384528,1.15645032684303,0.789212798205656,0.667987768928414
167,1.12587388681818,0.997900199045719,0.727406117743765,1.16390647051203,0.790340987693643,0.670500972329052
168,1.11874105402753,0.99122521955167,0.720914753284766,1.14688013033077,0.782798184034307,0.660872009113768
169,1.14634733824942,1.01704301694903,0.73886143472233,1.18008498078958,0.802690229979324,0.680677698177939
170,1.12983542373323,1.00022850917181,0.730408762978818,1.16443983111077,0.79307532919672,0.670065996546126
171,1.12977979096764,1.00186117846984,0.728514744729466,1.16048699171737,0.791051039837073,0.668898180860406
172,1.12683079593982,0.998649969427093,0.727123520060307,1.16039543111735,0.78975046840373,0.668698851744443
173,1.12715844507072,0.99915863936114,0.726828391296669,1.15850741693235,0.789368404809113,0.667656334094906
174,1.12492922029565,0.997211263213588,0.725594823273453,1.15758417330105,0.788095059875192,0.667191669242909
175,1.13918568252556,1.00980943584542,0.734502779217175,1.17118985852238,0.797762193562189,0.675053604394709
176,1.10983893148667,0.98339076569683,0.716916308796699,1.14354483230482,0.778515983013889,0.6585358078334
177,1.14712462444345,1.0174884441264,0.738069474145706,1.17613705139401,0.801730799319223,0.678659752269549
178,1.13427371975439,1.00472131744718,0.73376095017943,1.17203805863338,0.796874086695931,0.67453606174481
179,1.1193665506558,0.991869492462058,0.721940465869022,1.14856053426559,0.783768828271777,0.661692505682009
180,1.14400854832707,1.01481230797172,0.737309281821024,1.17714599376087,0.800951050432673,0.67895514225923
181,1.11332569396273,0.985807671296659,0.719614313471944,1.14745678084218,0.781391694266152,0.660394617860111
182,1.13171363162987,1.00406105382814,0.728316269058939,1.16028656961214,0.791053103487191,0.669478827051177
183,1.1285148537157,1.00001570350292,0.728699553240398,1.16408541361609,0.791565736707579,0.670632969477198
184,1.10222111769807,0.976876850513127,0.710677709252353,1.13169905368633,0.771725203099759,0.652111153301518
185,1.13338066894531,1.00583599870771,0.728878257681503,1.16349341036352,0.792008010041897,0.671787113090871
186,1.12815106008321,0.99935094502299,0.728601559282902,1.163304963804,0.791432065853509,0.669908529578153
187,1.1365504947489,1.00751684038632,0.732784600634131,1.16711526726671,0.795732653399295,0.67262682134502
188,1.10542187160705,0.979651478570794,0.713928640274334,1.13947207540903,0.775340939032492,0.656382930971758
189,1.12992156314755,1.00229202417251,0.726547972134447,1.15760889424421,0.789280703409922,0.668118649850292
190,1.12236946169791,0.9948258959836,0.724705712542302,1.15815344403591,0.787293662803574,0.667267958935449
191,1.11899943297121,0.99175958555058,0.720939677159923,1.14793816318586,0.782940197476565,0.661704618351493
192,1.13026777888936,1.00256058044583,0.728510679082527,1.16335023304289,0.791446863580243,0.67093165308875
193,1.12468749001773,0.996370993523569,0.725693398088363,1.15705385501809,0.788150620268612,0.66653309676107
194,1.13678229057477,1.00806731614105,0.732879076825111,1.16862029301036,0.795981472480418,0.673697533284254
195,1.10774180611134,0.9813782385936,0.715396200648579,1.14122958848822,0.776906481754175,0.657266138936113
196,1.13646712590759,1.00825794840101,0.73099688538828,1.16494233206398,0.794091845073878,0.672307865466469
197,1.09792720588353,0.972734149904191,0.709516929890825,1.13362825428544,0.770687029037394,0.652804104626383
198,1.15572972000256,1.02541433656208,0.742335827440204,1.18190008273751,0.8064513821212,0.682430636878081
199,1.1243921616076,0.995738729726173,0.728542141582071,1.1652473430558,0.791226260854734,0.670218681909027
200,1.11145681396455,0.985035778203808,0.715543106633031,1.1366090969866,0.77680283364528,0.655238724799028
201,1.12683326235389,1.00016984793483,0.725911189285982,1.16102495818946,0.788840274388544,0.670071396989382
202,1.12440013919755,0.995754838218005,0.725217732057384,1.15583242690976,0.787678237482103,0.665778202446022
203,1.13864413473045,1.01003011696185,0.734116341073073,1.17099792930896,0.797354806483638,0.675136992089436
204,1.12671062658961,0.997883241141972,0.72776976491903,1.16074787686823,0.790310989199563,0.668392468027903
205,1.14129102404377,1.01202095214138,0.735784000118616,1.17242332376328,0.799037803254752,0.675810308953475
206,1.14167633754407,1.01139628961119,0.737726998710755,1.17719585311609,0.801121838893155,0.677857230587118
207,1.11994238216926,0.992309117013578,0.72322470987079,1.15179997089491,0.785174773586595,0.663237005309853
208,1.131172240424,1.00320670627874,0.728791672307963,1.16229756828114,0.791592999181026,0.670367303804645
209,1.10470771205423,0.978910098019799,0.713078631972504,1.13791190279284,0.774504519790639,0.655519426218886
210,1.16737726463879,1.03564968305651,0.750703223636635,1.19652110057101,0.815557610672175,0.69060609085502
211,1.10716936511338,0.979838714188168,0.718235558292448,1.14744177924339,0.779776499179426,0.659386711820077
212,1.14339002121075,1.014326733406,0.734540668323622,1.16696358850628,0.797608150858593,0.673642088054347
213,1.11408599223228,0.987339547395703,0.721005388672417,1.15449987447001,0.783259049193401,0.664697235083988
214,1.11546288102552,0.988563687258383,0.717363570744739,1.13973073894807,0.778967220647222,0.657289347735026
215,1.13541626113595,1.00774739447417,0.731943056991242,1.17114388237481,0.79539583124057,0.675697188607998
216,1.13623138975982,1.00579943336828,0.733461629570597,1.16825217171278,0.796462240379944,0.672561592515407
217,1.1075456392361,0.982311646726588,0.714994771396136,1.14028413175201,0.776400860944644,0.657035102658888
218,1.15015090956515,1.0197807315996,0.739899448372813,1.17960470383057,0.803811069800417,0.680718321590185
219,1.094719391937,0.96975651896924,0.708650766307015,1.13186082048688,0.769547810764196,0.651149755700007
220,1.13913929764162,1.01072553378767,0.731001882197153,1.16287581986993,0.794078140337731,0.671764575181874
221,1.13327694503525,1.0044249181671,0.733068054632312,1.17365964167627,0.796443458979304,0.675782882012759
222,1.13993135092014,1.00952388714399,0.734968919967389,1.16803574480332,0.797864033105011,0.67274846787937
223,1.13449779300782,1.00614203780748,0.733112104871423,1.1711946902509,0.796180712198204,0.674745758115742
224,1.13201736400752,1.00244637523583,0.730345439861958,1.16261061430151,0.792979925309039,0.669609806886671
225,1.12367920166523,0.996669139600657,0.725209146664555,1.15733098584267,0.787615344910225,0.666999628114576
226,1.11620478604373,0.9889972185246,0.719450754973011,1.14667286523343,0.781393184021539,0.660949546569011
227,1.13485662190908,1.00680669990965,0.731085148141993,1.16672565578018,0.794231957653485,0.672947069055126
228,1.12404624372384,0.995605432370245,0.725835900256923,1.15789693713675,0.788290278933261,0.666836919936412
229,1.12250058656736,0.99544249688863,0.723421332924054,1.15276619778915,0.785655342137708,0.664594995202975
230,1.14349998740973,1.01369003956067,0.73728257584175,1.17680569730199,0.800901717431999,0.678448054348887
231,1.10884927902169,0.98222399686813,0.716639836574115,1.14250809919516,0.778128190785189,0.65762722845105
232,1.14225093651652,1.01339050800855,0.734682743545432,1.17064025752776,0.798046900003957,0.675671481685117
233,1.10205336458288,0.97619940131667,0.712783680032577,1.13900633488905,0.774176251425223,0.655607526017877
234,1.12151305337459,0.994964520728308,0.720356784978222,1.14605193110274,0.782464417450571,0.661676156820965
235,1.15124766574686,1.02094566302308,0.742846257118674,1.18865666766182,0.807222576038453,0.685297280365735
236,1.14301727783536,1.0116094814687,0.739048552017542,1.17629426026994,0.802243676744874,0.676588639053557
237,1.13373001205616,1.00523960005167,0.732251800530477,1.16714154927621,0.794973240042031,0.672348965496979
238,1.13862711407172,1.00877410864064,0.734791188895056,1.17132485321037,0.797919356220413,0.674824273119204
239,1.1051093005375,0.979517251992111,0.713706508644489,1.13805714157846,0.774993600208759,0.655455952905036
240,1.14386001417269,1.01465846119766,0.735500569623262,1.17236967495342,0.799037795948342,0.676751149449496
241,1.12492194444868,0.996531375659276,0.727673374805935,1.16268650764173,0.790331874501566,0.669165846489284
242,1.11281859101262,0.986325195989973,0.7167783646346,1.1400801285884,0.778265113409106,0.657231301220996
243,1.12279637157611,0.996321900277804,0.723270080616058,1.1559294603233,0.785900583328669,0.666995839806423
244,1.1502629703753,1.0190653261512,0.741573339300642,1.18236656140158,0.805516399838569,0.681335306867758
245,1.12644863839107,0.998066230320376,0.728647204948036,1.1622283072807,0.791101370578124,0.668854661313806
246,1.11603504227442,0.989184892571843,0.719139111566896,1.1449361830297,0.780879676089141,0.660064199901929
247,1.13165316210041,1.00392422710723,0.729154033309247,1.16451526704052,0.792202016029498,0.671717558168138
248,1.13115973439285,1.0019662498248,0.730065891169695,1.16412365380866,0.792893961660901,0.670501557369293
249,1.11342824372278,0.98720831631367,0.718317867867437,1.14513350494576,0.780060703593693,0.659906076933133
250,1.12001202002854,0.993157117701082,0.721083601369109,1.15015612980828,0.783352380925403,0.663522620674253
251,1.13995706409526,1.01075235014725,0.734891702874776,1.17312182067753,0.798377622282497,0.676302538085485
252,1.12821867265531,0.999354613449183,0.728825608227105,1.16196004845028,0.791403940280722,0.668999534182093
253,1.12615552245571,0.998501106396314,0.726111950218666,1.15712610359872,0.78851808590626,0.666994739091995
254,1.12036804310615,0.993107665576266,0.722629311915263,1.15314087972192,0.784915705576267,0.664649092109306
255,1.14644110771196,1.01643469530182,0.738739039408108,1.17782669292941,0.802417200258891,0.679071365540553
256,1.12187925781225,0.993731323777201,0.725508445444333,1.15766073016426,0.787788789576648,0.666294722206387
257,1.14262445944199,1.01311309295738,0.735920737568087,1.17164429111478,0.799161209448602,0.675618216359313
258,1.11384873027804,0.986943844446279,0.72021380113442,1.15047814187206,0.782178260056933,0.662384397147756
259,1.14273783821417,1.01322165311626,0.735217327535564,1.17006329687375,0.79848562435312,0.674953755513327
260,1.11958785048702,0.992190452518593,0.724147954374562,1.1576297073189,0.786521052204357,0.666492144307446
261,1.12298205595139,0.995263088051501,0.722855195579372,1.14962089826447,0.784939011821337,0.662872029302719
262,1.1340337717448,1.00604264821209,0.731574113176982,1.16959251072692,0.794828459672166,0.674400886264393
263,1.14199206368509,1.01120903835863,0.736980795564014,1.17376996692453,0.800266332450475,0.675914880027118
264,1.13232006060495,1.00391660857731,0.731585990861848,1.16696738950906,0.794370266806645,0.672109451004847
265,1.1237305358827,0.995508274239786,0.724888576167259,1.15482884772139,0.787130368318614,0.665378127313046
266,1.13683197367463,1.00834842631709,0.732937828257455,1.16942205894417,0.796115365943351,0.674233501955452
267,1.11597257176933,0.98841164041225,0.720704500901578,1.14932284750758,0.78264743481078,0.661848751065752
268,1.13263304183068,1.00480197828318,0.729199171196591,1.16215334032365,0.79204413406166,0.670412919613433
269,1.13096081071457,1.00204784730562,0.730342750521283,1.16631427946559,0.793299367157948,0.671841475674718
270,1.12756746142955,0.999366820784734,0.727228927438674,1.1581191808784,0.789665788852621,0.667265090258981
271,1.11948361706732,0.992538638683682,0.72215084748086,1.15255495245568,0.784370036715525,0.664372440135417
272,1.13163499242049,1.00317790306114,0.729082833483824,1.16228021014847,0.79193544877036,0.670117649803269
